Timestamp(ms),Current(uA),D0-D7
345.85,93133.25,11111111
345.86,93903.57,11111111
345.87,91592.789,11111111
345.88,90822.648,11111111
345.89,93133.25,11111111
345.9,93903.57,11111111
345.91,92362.992,11111111
345.92,96985.469,11111111
345.93,99297.531,11111111
345.94,96214.898,11111111
345.95,97756.094,11111111
345.96,96985.469,11111111
345.97,96214.898,11111111
345.98,97756.094,11111111
345.99,96214.898,11111111
346,98526.781,11111111
346.01,94673.953,11111111
346.02,96985.469,11111111
346.03,96985.469,11111111
346.04,96985.469,11111111
346.05,95444.398,11111111
346.06,96214.898,11111111
346.07,96985.469,11111111
346.08,97756.094,11111111
346.09,96985.469,11111111
346.1,96985.469,11111111
346.11,97756.094,11111111
346.12,97756.094,11111111
346.13,96985.469,11111111
346.14,96985.469,11111111
346.15,96985.469,11111111
346.16,96214.898,11111111
346.17,97756.094,11111111
346.18,97756.094,11111111
346.19,97756.094,11111111
346.2,97756.094,11111111
346.21,96985.469,11111111
346.22,96985.469,11111111
346.23,96214.898,11111111
346.24,97756.094,11111111
346.25,96214.898,11111111
346.26,99297.531,11111111
346.27,97756.094,11111111
346.28,97756.094,11111111
346.29,96985.469,11111111
346.3,96214.898,11111111
346.31,97756.094,11111111
346.32,97756.094,11111111
346.33,100068.336,11111111
346.34,97756.094,11111111
346.35,96214.898,11111111
346.36,95444.398,11111111
346.37,97756.094,11111111
346.38,97756.094,11111111
346.39,95444.398,11111111
346.4,94673.953,11111111
346.41,96985.469,11111111
346.42,97756.094,11111111
346.43,96985.469,11111111
346.44,96214.898,11111111
346.45,100839.203,11111111
346.46,96985.469,11111111
346.47,96985.469,11111111
346.48,96985.469,11111111
346.49,96214.898,11111111
346.5,97756.094,11111111
346.51,96214.898,11111111
346.52,96214.898,11111111
346.53,96985.469,11111111
346.54,97756.094,11111111
346.55,98526.781,11111111
346.56,96214.898,11111111
346.57,95444.398,11111111
346.58,99297.531,11111111
346.59,96985.469,11111111
346.6,98526.781,11111111
346.61,92362.992,11111111
346.62,93903.57,11111111
346.63,93133.25,11111111
346.64,93903.57,11111111
346.65,92362.992,11111111
346.66,92362.992,11111111
346.67,91592.789,11111111
346.68,94673.953,11111111
346.69,94673.953,11111111
346.7,90822.648,11111111
346.71,93133.25,11111111
346.72,93903.57,11111111
346.73,94673.953,11111111
346.74,93903.57,11111111
346.75,93133.25,11111111
346.76,93903.57,11111111
346.77,90822.648,11111111
346.78,90822.648,11111111
346.79,93903.57,11111111
346.8,95444.398,11111111
346.81,93903.57,11111111
346.82,96985.469,11111111
346.83,96214.898,11111111
346.84,95444.398,11111111
346.85,93903.57,11111111
346.86,96214.898,11111111
346.87,95444.398,11111111
346.88,95444.398,11111111
346.89,96214.898,11111111
346.9,93903.57,11111111
346.91,93133.25,11111111
346.92,94673.953,11111111
346.93,94673.953,11111111
346.94,90822.648,11111111
346.95,92362.992,11111111
346.96,93903.57,11111111
346.97,94673.953,11111111
346.98,94673.953,11111111
346.99,91592.789,11111111
347,91592.789,11111111
347.01,90052.57,11111111
347.02,90822.648,11111111
347.03,93903.57,11111111
347.04,93133.25,11111111
347.05,93133.25,11111111
347.06,93903.57,11111111
347.07,92362.992,11111111
347.08,93133.25,11111111
347.09,92362.992,11111111
347.1,91592.789,11111111
347.11,90822.648,11111111
347.12,94673.953,11111111
347.13,92362.992,11111111
347.14,93903.57,11111111
347.15,96214.898,11111111
347.16,93903.57,11111111
347.17,93133.25,11111111
347.18,96214.898,11111111
347.19,92362.992,11111111
347.2,94673.953,11111111
347.21,92362.992,11111111
347.22,92362.992,11111111
347.23,93903.57,11111111
347.24,96214.898,11111111
347.25,92362.992,11111111
347.26,93903.57,11111111
347.27,90822.648,11111111
347.28,92362.992,11111111
347.29,90052.57,11111111
347.3,94673.953,11111111
347.31,94673.953,11111111
347.32,92362.992,11111111
347.33,92362.992,11111111
347.34,92362.992,11111111
347.35,93133.25,11111111
347.36,93903.57,11111111
347.37,91592.789,11111111
347.38,93133.25,11111111
347.39,93133.25,11111111
347.4,94673.953,11111111
347.41,93133.25,11111111
347.42,92362.992,11111111
347.43,94673.953,11111111
347.44,93133.25,11111111
347.45,92362.992,11111111
347.46,90822.648,11111111
347.47,92362.992,11111111
347.48,90822.648,11111111
347.49,94673.953,11111111
347.5,95444.398,11111111
347.51,92362.992,11111111
347.52,93903.57,11111111
347.53,95444.398,11111111
347.54,94673.953,11111111
347.55,94673.953,11111111
347.56,95444.398,11111111
347.57,94673.953,11111111
347.58,93133.25,11111111
347.59,92362.992,11111111
347.6,95444.398,11111111
347.61,94673.953,11111111
347.62,94673.953,11111111
347.63,90052.57,11111111
347.64,93133.25,11111111
347.65,93133.25,11111111
347.66,93903.57,11111111
347.67,91592.789,11111111
347.68,93903.57,11111111
347.69,90822.648,11111111
347.7,93133.25,11111111
347.71,90822.648,11111111
347.72,93133.25,11111111
347.73,93133.25,11111111
347.74,93133.25,11111111
347.75,93903.57,11111111
347.76,94673.953,11111111
347.77,92362.992,11111111
347.78,93133.25,11111111
347.79,93903.57,11111111
347.8,94673.953,11111111
347.81,90822.648,11111111
347.82,92362.992,11111111
347.83,92362.992,11111111
347.84,91592.789,11111111
347.85,93133.25,11111111
347.86,92362.992,11111111
347.87,94673.953,11111111
347.88,93133.25,11111111
347.89,93903.57,11111111
347.9,94673.953,11111111
347.91,90822.648,11111111
347.92,93903.57,11111111
347.93,94673.953,11111111
347.94,93133.25,11111111
347.95,90822.648,11111111
347.96,92362.992,11111111
347.97,90822.648,11111111
347.98,93133.25,11111111
347.99,91592.789,11111111
348,93903.57,11111111
348.01,93133.25,11111111
348.02,90822.648,11111111
348.03,94673.953,11111111
348.04,93903.57,11111111
348.05,93903.57,11111111
348.06,95444.398,11111111
348.07,93133.25,11111111
348.08,92362.992,11111111
348.09,93133.25,11111111
348.1,92362.992,11111111
348.11,91592.789,11111111
348.12,90822.648,11111111
348.13,90822.648,11111111
348.14,94673.953,11111111
348.15,93133.25,11111111
348.16,90822.648,11111111
348.17,91592.789,11111111
348.18,94673.953,11111111
348.19,94673.953,11111111
348.2,94673.953,11111111
348.21,93133.25,11111111
348.22,92362.992,11111111
348.23,92362.992,11111111
348.24,93903.57,11111111
348.25,90822.648,11111111
348.26,93133.25,11111111
348.27,93903.57,11111111
348.28,91592.789,11111111
348.29,92362.992,11111111
348.3,92362.992,11111111
348.31,92362.992,11111111
348.32,93133.25,11111111
348.33,90822.648,11111111
348.34,90822.648,11111111
348.35,90822.648,11111111
348.36,94673.953,11111111
348.37,93903.57,11111111
348.38,91592.789,11111111
348.39,94673.953,11111111
348.4,93903.57,11111111
348.41,90822.648,11111111
348.42,93133.25,11111111
348.43,90822.648,11111111
348.44,90822.648,11111111
348.45,90822.648,11111111
348.46,93133.25,11111111
348.47,93903.57,11111111
348.48,93133.25,11111111
348.49,94673.953,11111111
348.5,95444.398,11111111
348.51,93133.25,11111111
348.52,92362.992,11111111
348.53,92362.992,11111111
348.54,93133.25,11111111
348.55,93903.57,11111111
348.56,92362.992,11111111
348.57,92362.992,11111111
348.58,94673.953,11111111
348.59,90822.648,11111111
348.6,93903.57,11111111
348.61,89282.555,11111111
348.62,95444.398,11111111
348.63,91592.789,11111111
348.64,90052.57,11111111
348.65,93903.57,11111111
348.66,91592.789,11111111
348.67,93133.25,11111111
348.68,93903.57,11111111
348.69,92362.992,11111111
348.7,92362.992,11111111
348.71,92362.992,11111111
348.72,93133.25,11111111
348.73,90822.648,11111111
348.74,93133.25,11111111
348.75,93903.57,11111111
348.76,92362.992,11111111
348.77,93903.57,11111111
348.78,93903.57,11111111
348.79,94673.953,11111111
348.8,96985.469,11111111
348.81,94673.953,11111111
348.82,96985.469,11111111
348.83,96214.898,11111111
348.84,96214.898,11111111
348.85,94673.953,11111111
348.86,94673.953,11111111
348.87,92362.992,11111111
348.88,91592.789,11111111
348.89,93903.57,11111111
348.9,94673.953,11111111
348.91,93133.25,11111111
348.92,94673.953,11111111
348.93,94673.953,11111111
348.94,94673.953,11111111
348.95,95444.398,11111111
348.96,93133.25,11111111
348.97,94673.953,11111111
348.98,95444.398,11111111
348.99,92362.992,11111111
349,94673.953,11111111
349.01,95444.398,11111111
349.02,94673.953,11111111
349.03,93133.25,11111111
349.04,92362.992,11111111
349.05,94673.953,11111111
349.06,90822.648,11111111
349.07,93133.25,11111111
349.08,93133.25,11111111
349.09,93133.25,11111111
349.1,91592.789,11111111
349.11,93903.57,11111111
349.12,95444.398,11111111
349.13,96985.469,11111111
349.14,95444.398,11111111
349.15,96214.898,11111111
349.16,93903.57,11111111
349.17,95444.398,11111111
349.18,94673.953,11111111
349.19,93133.25,11111111
349.2,93133.25,11111111
349.21,93903.57,11111111
349.22,93133.25,11111111
349.23,93903.57,11111111
349.24,96214.898,11111111
349.25,94673.953,11111111
349.26,90822.648,11111111
349.27,94673.953,11111111
349.28,93903.57,11111111
349.29,94673.953,11111111
349.3,93903.57,11111111
349.31,93903.57,11111111
349.32,94673.953,11111111
349.33,91592.789,11111111
349.34,91592.789,11111111
349.35,96214.898,11111111
349.36,91592.789,11111111
349.37,93133.25,11111111
349.38,93903.57,11111111
349.39,96214.898,11111111
349.4,93133.25,11111111
349.41,91592.789,11111111
349.42,93133.25,11111111
349.43,91592.789,11111111
349.44,92362.992,11111111
349.45,90822.648,11111111
349.46,93903.57,11111111
349.47,92362.992,11111111
349.48,92362.992,11111111
349.49,93133.25,11111111
349.5,93903.57,11111111
349.51,90822.648,11111111
349.52,93903.57,11111111
349.53,93133.25,11111111
349.54,93903.57,11111111
349.55,94673.953,11111111
349.56,92362.992,11111111
349.57,92362.992,11111111
349.58,93133.25,11111111
349.59,92362.992,11111111
349.6,94673.953,11111111
349.61,90822.648,11111111
349.62,91592.789,11111111
349.63,90822.648,11111111
349.64,93903.57,11111111
349.65,93133.25,11111111
349.66,93133.25,11111111
349.67,93133.25,11111111
349.68,92362.992,11111111
349.69,89282.555,11111111
349.7,92362.992,11111111
349.71,90822.648,11111111
349.72,91592.789,11111111
349.73,93903.57,11111111
349.74,93133.25,11111111
349.75,92362.992,11111111
349.76,91592.789,11111111
349.77,91592.789,11111111
349.78,91592.789,11111111
349.79,92362.992,11111111
349.8,90822.648,11111111
349.81,91592.789,11111111
349.82,92362.992,11111111
349.83,90822.648,11111111
349.84,89282.555,11111111
349.85,91592.789,11111111
349.86,92362.992,11111111
349.87,90822.648,11111111
349.88,94673.953,11111111
349.89,91592.789,11111111
349.9,90822.648,11111111
349.91,93133.25,11111111
349.92,90822.648,11111111
349.93,90822.648,11111111
349.94,92362.992,11111111
349.95,90052.57,11111111
349.96,93133.25,11111111
349.97,93133.25,11111111
349.98,97756.094,11111111
349.99,92362.992,11111111
350,92362.992,11111111
350.01,94673.953,11111111
350.02,92362.992,11111111
350.03,92362.992,11111111
350.04,91592.789,11111111
350.05,93133.25,11111111
350.06,93133.25,11111111
350.07,93133.25,11111111
350.08,94673.953,11111111
350.09,96214.898,11111111
350.1,93903.57,11111111
350.11,96214.898,11111111
350.12,93903.57,11111111
350.13,94673.953,11111111
350.14,93903.57,11111111
350.15,91592.789,11111111
350.16,94673.953,11111111
350.17,93903.57,11111111
350.18,93903.57,11111111
350.19,92362.992,11111111
350.2,92362.992,11111111
350.21,92362.992,11111111
350.22,95444.398,11111111
350.23,92362.992,11111111
350.24,93133.25,11111111
350.25,95444.398,11111111
350.26,93133.25,11111111
350.27,94673.953,11111111
350.28,94673.953,11111111
350.29,93903.57,11111111
350.3,93133.25,11111111
350.31,93903.57,11111111
350.32,94673.953,11111111
350.33,92362.992,11111111
350.34,94673.953,11111111
350.35,93903.57,11111111
350.36,93903.57,11111111
350.37,93903.57,11111111
350.38,93133.25,11111111
350.39,93133.25,11111111
350.4,96214.898,11111111
350.41,95444.398,11111111
350.42,92362.992,11111111
350.43,92362.992,11111111
350.44,93903.57,11111111
350.45,93903.57,11111111
350.46,94673.953,11111111
350.47,93133.25,11111111
350.48,92362.992,11111111
350.49,92362.992,11111111
350.5,93133.25,11111111
350.51,90822.648,11111111
350.52,90052.57,11111111
350.53,93903.57,11111111
350.54,93903.57,11111111
350.55,92362.992,11111111
350.56,92362.992,11111111
350.57,92362.992,11111111
350.58,90822.648,11111111
350.59,92362.992,11111111
350.6,94673.953,11111111
350.61,91592.789,11111111
350.62,93903.57,11111111
350.63,90822.648,11111111
350.64,93133.25,11111111
350.65,94673.953,11111111
350.66,93133.25,11111111
350.67,96985.469,11111111
350.68,93903.57,11111111
350.69,90822.648,11111111
350.7,91592.789,11111111
350.71,96214.898,11111111
350.72,93903.57,11111111
350.73,93903.57,11111111
350.74,92362.992,11111111
350.75,98526.781,11111111
350.76,96214.898,11111111
350.77,95444.398,11111111
350.78,93133.25,11111111
350.79,95444.398,11111111
350.8,89282.555,11111111
350.81,90822.648,11111111
350.82,90822.648,11111111
350.83,96985.469,11111111
350.84,96985.469,11111111
350.85,93903.57,11111111
350.86,97756.094,11111111
350.87,95444.398,11111111
350.88,94673.953,11111111
350.89,91592.789,11111111
350.9,94673.953,11111111
350.91,93903.57,11111111
350.92,93133.25,11111111
350.93,93903.57,11111111
350.94,92362.992,11111111
350.95,92362.992,11111111
350.96,93903.57,11111111
350.97,93903.57,11111111
350.98,92362.992,11111111
350.99,92362.992,11111111
351,93133.25,11111111
351.01,92362.992,11111111
351.02,93903.57,11111111
351.03,92362.992,11111111
351.04,92362.992,11111111
351.05,94673.953,11111111
351.06,92362.992,11111111
351.07,91592.789,11111111
351.08,93133.25,11111111
351.09,89282.555,11111111
351.1,91592.789,11111111
351.11,93133.25,11111111
351.12,96985.469,11111111
351.13,93903.57,11111111
351.14,93903.57,11111111
351.15,96985.469,11111111
351.16,90822.648,11111111
351.17,92362.992,11111111
351.18,93133.25,11111111
351.19,92362.992,11111111
351.2,92362.992,11111111
351.21,95444.398,11111111
351.22,92362.992,11111111
351.23,96214.898,11111111
351.24,96214.898,11111111
351.25,94673.953,11111111
351.26,92362.992,11111111
351.27,90822.648,11111111
351.28,93903.57,11111111
351.29,93903.57,11111111
351.3,92362.992,11111111
351.31,92362.992,11111111
351.32,93903.57,11111111
351.33,92362.992,11111111
351.34,93903.57,11111111
351.35,93133.25,11111111
351.36,93903.57,11111111
351.37,92362.992,11111111
351.38,93903.57,11111111
351.39,93903.57,11111111
351.4,90052.57,11111111
351.41,92362.992,11111111
351.42,91592.789,11111111
351.43,93133.25,11111111
351.44,93133.25,11111111
351.45,90822.648,11111111
351.46,93903.57,11111111
351.47,94673.953,11111111
351.48,94673.953,11111111
351.49,93133.25,11111111
351.5,94673.953,11111111
351.51,95444.398,11111111
351.52,93903.57,11111111
351.53,93903.57,11111111
351.54,93133.25,11111111
351.55,94673.953,11111111
351.56,93133.25,11111111
351.57,92362.992,11111111
351.58,91592.789,11111111
351.59,94673.953,11111111
351.6,93903.57,11111111
351.61,93903.57,11111111
351.62,90822.648,11111111
351.63,93133.25,11111111
351.64,92362.992,11111111
351.65,94673.953,11111111
351.66,93133.25,11111111
351.67,95444.398,11111111
351.68,91592.789,11111111
351.69,94673.953,11111111
351.7,91592.789,11111111
351.71,94673.953,11111111
351.72,92362.992,11111111
351.73,95444.398,11111111
351.74,94673.953,11111111
351.75,94673.953,11111111
351.76,90822.648,11111111
351.77,90822.648,11111111
351.78,94673.953,11111111
351.79,92362.992,11111111
351.8,94673.953,11111111
351.81,96214.898,11111111
351.82,93133.25,11111111
351.83,93903.57,11111111
351.84,92362.992,11111111
351.85,91592.789,11111111
351.86,92362.992,11111111
351.87,92362.992,11111111
351.88,93133.25,11111111
351.89,92362.992,11111111
351.9,94673.953,11111111
351.91,92362.992,11111111
351.92,93903.57,11111111
351.93,94673.953,11111111
351.94,93133.25,11111111
351.95,93133.25,11111111
351.96,93903.57,11111111
351.97,95444.398,11111111
351.98,93903.57,11111111
351.99,94673.953,11111111
352,94673.953,11111111
352.01,93133.25,11111111
352.02,92362.992,11111111
352.03,93903.57,11111111
352.04,92362.992,11111111
352.05,94673.953,11111111
352.06,95444.398,11111111
352.07,91592.789,11111111
352.08,93903.57,11111111
352.09,92362.992,11111111
352.1,95444.398,11111111
352.11,93133.25,11111111
352.12,90822.648,11111111
352.13,93903.57,11111111
352.14,93903.57,11111111
352.15,92362.992,11111111
352.16,90822.648,11111111
352.17,89282.555,11111111
352.18,92362.992,11111111
352.19,93133.25,11111111
352.2,93133.25,11111111
352.21,92362.992,11111111
352.22,92362.992,11111111
352.23,93903.57,11111111
352.24,93903.57,11111111
352.25,90822.648,11111111
352.26,92362.992,11111111
352.27,93133.25,11111111
352.28,93903.57,11111111
352.29,93903.57,11111111
352.3,94673.953,11111111
352.31,89282.555,11111111
352.32,90822.648,11111111
352.33,92362.992,11111111
352.34,93903.57,11111111
352.35,92362.992,11111111
352.36,94673.953,11111111
352.37,90822.648,11111111
352.38,90822.648,11111111
352.39,94673.953,11111111
352.4,91592.789,11111111
352.41,93903.57,11111111
352.42,93903.57,11111111
352.43,90822.648,11111111
352.44,93133.25,11111111
352.45,92362.992,11111111
352.46,92362.992,11111111
352.47,96214.898,11111111
352.48,91592.789,11111111
352.49,90822.648,11111111
352.5,93133.25,11111111
352.51,93903.57,11111111
352.52,94673.953,11111111
352.53,94673.953,11111111
352.54,90822.648,11111111
352.55,95444.398,11111111
352.56,96214.898,11111111
352.57,92362.992,11111111
352.58,93133.25,11111111
352.59,93903.57,11111111
352.6,93133.25,11111111
352.61,93133.25,11111111
352.62,93133.25,11111111
352.63,93903.57,11111111
352.64,93133.25,11111111
352.65,94673.953,11111111
352.66,93903.57,11111111
352.67,90822.648,11111111
352.68,94673.953,11111111
352.69,93903.57,11111111
352.7,92362.992,11111111
352.71,91592.789,11111111
352.72,91592.789,11111111
352.73,93903.57,11111111
352.74,90822.648,11111111
352.75,94673.953,11111111
352.76,93133.25,11111111
352.77,93133.25,11111111
352.78,93903.57,11111111
352.79,94673.953,11111111
352.8,94673.953,11111111
352.81,94673.953,11111111
352.82,100839.203,11111111
352.83,95444.398,11111111
352.84,97756.094,11111111
352.85,98526.781,11111111
352.86,94673.953,11111111
352.87,93903.57,11111111
352.88,93903.57,11111111
352.89,91592.789,11111111
352.9,92362.992,11111111
352.91,92362.992,11111111
352.92,93903.57,11111111
352.93,93133.25,11111111
352.94,92362.992,11111111
352.95,90052.57,11111111
352.96,93903.57,11111111
352.97,92362.992,11111111
352.98,93903.57,11111111
352.99,91592.789,11111111
353,94673.953,11111111
353.01,90822.648,11111111
353.02,93903.57,11111111
353.03,91592.789,11111111
353.04,90822.648,11111111
353.05,92362.992,11111111
353.06,93903.57,11111111
353.07,94673.953,11111111
353.08,93133.25,11111111
353.09,93133.25,11111111
353.1,92362.992,11111111
353.11,90052.57,11111111
353.12,95444.398,11111111
353.13,94673.953,11111111
353.14,96214.898,11111111
353.15,94673.953,11111111
353.16,93903.57,11111111
353.17,94673.953,11111111
353.18,96214.898,11111111
353.19,94673.953,11111111
353.2,92362.992,11111111
353.21,93903.57,11111111
353.22,93133.25,11111111
353.23,91592.789,11111111
353.24,90822.648,11111111
353.25,93903.57,11111111
353.26,93903.57,11111111
353.27,91592.789,11111111
353.28,90052.57,11111111
353.29,93903.57,11111111
353.3,94673.953,11111111
353.31,94673.953,11111111
353.32,95444.398,11111111
353.33,93903.57,11111111
353.34,93133.25,11111111
353.35,93133.25,11111111
353.36,90822.648,11111111
353.37,93133.25,11111111
353.38,94673.953,11111111
353.39,91592.789,11111111
353.4,94673.953,11111111
353.41,91592.789,11111111
353.42,93133.25,11111111
353.43,91592.789,11111111
353.44,93903.57,11111111
353.45,93903.57,11111111
353.46,89282.555,11111111
353.47,90822.648,11111111
353.48,92362.992,11111111
353.49,94673.953,11111111
353.5,92362.992,11111111
353.51,90822.648,11111111
353.52,90822.648,11111111
353.53,94673.953,11111111
353.54,90822.648,11111111
353.55,90822.648,11111111
353.56,93133.25,11111111
353.57,93133.25,11111111
353.58,90052.57,11111111
353.59,92362.992,11111111
353.6,92362.992,11111111
353.61,93903.57,11111111
353.62,91592.789,11111111
353.63,90822.648,11111111
353.64,91592.789,11111111
353.65,91592.789,11111111
353.66,91592.789,11111111
353.67,90822.648,11111111
353.68,91592.789,11111111
353.69,93903.57,11111111
353.7,90822.648,11111111
353.71,91592.789,11111111
353.72,89282.555,11111111
353.73,91592.789,11111111
353.74,92362.992,11111111
353.75,90052.57,11111111
353.76,91592.789,11111111
353.77,93903.57,11111111
353.78,93903.57,11111111
353.79,91592.789,11111111
353.8,91592.789,11111111
353.81,94673.953,11111111
353.82,93133.25,11111111
353.83,93903.57,11111111
353.84,95444.398,11111111
353.85,93903.57,11111111
353.86,93133.25,11111111
353.87,94673.953,11111111
353.88,93133.25,11111111
353.89,96985.469,11111111
353.9,98526.781,11111111
353.91,96985.469,11111111
353.92,94673.953,11111111
353.93,93903.57,11111111
353.94,96214.898,11111111
353.95,95444.398,11111111
353.96,95444.398,11111111
353.97,93903.57,11111111
353.98,96214.898,11111111
353.99,95444.398,11111111
354,96214.898,11111111
354.01,93133.25,11111111
354.02,97756.094,11111111
354.03,96214.898,11111111
354.04,93903.57,11111111
354.05,96214.898,11111111
354.06,96985.469,11111111
354.07,96214.898,11111111
354.08,96214.898,11111111
354.09,93903.57,11111111
354.1,93903.57,11111111
354.11,94673.953,11111111
354.12,95444.398,11111111
354.13,94673.953,11111111
354.14,95444.398,11111111
354.15,93133.25,11111111
354.16,96985.469,11111111
354.17,93903.57,11111111
354.18,94673.953,11111111
354.19,95444.398,11111111
354.2,96214.898,11111111
354.21,95444.398,11111111
354.22,95444.398,11111111
354.23,96985.469,11111111
354.24,96985.469,11111111
354.25,98526.781,11111111
354.26,96985.469,11111111
354.27,96214.898,11111111
354.28,96985.469,11111111
354.29,95444.398,11111111
354.3,94673.953,11111111
354.31,95444.398,11111111
354.32,95444.398,11111111
354.33,93903.57,11111111
354.34,93903.57,11111111
354.35,96214.898,11111111
354.36,95444.398,11111111
354.37,95444.398,11111111
354.38,94673.953,11111111
354.39,93133.25,11111111
354.4,96214.898,11111111
354.41,96985.469,11111111
354.42,95444.398,11111111
354.43,93903.57,11111111
354.44,95444.398,11111111
354.45,96985.469,11111111
354.46,92362.992,11111111
354.47,97756.094,11111111
354.48,96214.898,11111111
354.49,93903.57,11111111
354.5,93133.25,11111111
354.51,97756.094,11111111
354.52,96214.898,11111111
354.53,94673.953,11111111
354.54,96214.898,11111111
354.55,95444.398,11111111
354.56,96985.469,11111111
354.57,95444.398,11111111
354.58,96214.898,11111111
354.59,93903.57,11111111
354.6,93903.57,11111111
354.61,97756.094,11111111
354.62,94673.953,11111111
354.63,96985.469,11111111
354.64,95444.398,11111111
354.65,95444.398,11111111
354.66,96214.898,11111111
354.67,94673.953,11111111
354.68,96214.898,11111111
354.69,97756.094,11111111
354.7,97756.094,11111111
354.71,96214.898,11111111
354.72,96214.898,11111111
354.73,93903.57,11111111
354.74,97756.094,11111111
354.75,93133.25,11111111
354.76,97756.094,11111111
354.77,97756.094,11111111
354.78,97756.094,11111111
354.79,94673.953,11111111
354.8,95444.398,11111111
354.81,99297.531,11111111
354.82,100839.203,11111111
354.83,97756.094,11111111
354.84,97756.094,11111111
354.85,99297.531,11111111
354.86,96214.898,11111111
354.87,96985.469,11111111
354.88,96214.898,11111111
354.89,99297.531,11111111
354.9,97756.094,11111111
354.91,96985.469,11111111
354.92,96985.469,11111111
354.93,95444.398,11111111
354.94,96985.469,11111111
354.95,96985.469,11111111
354.96,93903.57,11111111
354.97,94673.953,11111111
354.98,93133.25,11111111
354.99,91592.789,11111111
355,92362.992,11111111
355.01,92362.992,11111111
355.02,92362.992,11111111
355.03,94673.953,11111111
355.04,93903.57,11111111
355.05,93903.57,11111111
355.06,93133.25,11111111
355.07,93133.25,11111111
355.08,93903.57,11111111
355.09,92362.992,11111111
355.1,91592.789,11111111
355.11,91592.789,11111111
355.12,96214.898,11111111
355.13,96214.898,11111111
355.14,95444.398,11111111
355.15,93133.25,11111111
355.16,93133.25,11111111
355.17,93903.57,11111111
355.18,92362.992,11111111
355.19,92362.992,11111111
355.2,93903.57,11111111
355.21,92362.992,11111111
355.22,92362.992,11111111
355.23,92362.992,11111111
355.24,90822.648,11111111
355.25,95444.398,11111111
355.26,93133.25,11111111
355.27,94673.953,11111111
355.28,94673.953,11111111
355.29,93903.57,11111111
355.3,96214.898,11111111
355.31,94673.953,11111111
355.32,93133.25,11111111
355.33,95444.398,11111111
355.34,93133.25,11111111
355.35,92362.992,11111111
355.36,94673.953,11111111
355.37,93133.25,11111111
355.38,93133.25,11111111
355.39,93133.25,11111111
355.4,92362.992,11111111
355.41,94673.953,11111111
355.42,93133.25,11111111
355.43,92362.992,11111111
355.44,90822.648,11111111
355.45,92362.992,11111111
355.46,90822.648,11111111
355.47,94673.953,11111111
355.48,93133.25,11111111
355.49,93903.57,11111111
355.5,94673.953,11111111
355.51,90822.648,11111111
355.52,94673.953,11111111
355.53,93903.57,11111111
355.54,94673.953,11111111
355.55,93903.57,11111111
355.56,92362.992,11111111
355.57,93903.57,11111111
355.58,93133.25,11111111
355.59,93903.57,11111111
355.6,93133.25,11111111
355.61,91592.789,11111111
355.62,94673.953,11111111
355.63,93903.57,11111111
355.64,92362.992,11111111
355.65,93133.25,11111111
355.66,90822.648,11111111
355.67,92362.992,11111111
355.68,93133.25,11111111
355.69,93903.57,11111111
355.7,93133.25,11111111
355.71,94673.953,11111111
355.72,92362.992,11111111
355.73,93903.57,11111111
355.74,92362.992,11111111
355.75,93133.25,11111111
355.76,93133.25,11111111
355.77,93903.57,11111111
355.78,92362.992,11111111
355.79,93133.25,11111111
355.8,93903.57,11111111
355.81,93903.57,11111111
355.82,95444.398,11111111
355.83,93903.57,11111111
355.84,92362.992,11111111
355.85,95444.398,11111111
355.86,94673.953,11111111
355.87,91592.789,11111111
355.88,92362.992,11111111
355.89,93903.57,11111111
355.9,93133.25,11111111
355.91,93133.25,11111111
355.92,93133.25,11111111
355.93,96214.898,11111111
355.94,94673.953,11111111
355.95,95444.398,11111111
355.96,94673.953,11111111
355.97,93903.57,11111111
355.98,94673.953,11111111
355.99,89282.555,11111111
356,90822.648,11111111
356.01,91592.789,11111111
356.02,93133.25,11111111
356.03,92362.992,11111111
356.04,94673.953,11111111
356.05,92362.992,11111111
356.06,93133.25,11111111
356.07,92362.992,11111111
356.08,93133.25,11111111
356.09,94673.953,11111111
356.1,94673.953,11111111
356.11,91592.789,11111111
356.12,94673.953,11111111
356.13,96214.898,11111111
356.14,90822.648,11111111
356.15,93133.25,11111111
356.16,96214.898,11111111
356.17,93903.57,11111111
356.18,93903.57,11111111
356.19,90822.648,11111111
356.2,91592.789,11111111
356.21,90822.648,11111111
356.22,92362.992,11111111
356.23,94673.953,11111111
356.24,93903.57,11111111
356.25,94673.953,11111111
356.26,94673.953,11111111
356.27,92362.992,11111111
356.28,94673.953,11111111
356.29,92362.992,11111111
356.3,93133.25,11111111
356.31,92362.992,11111111
356.32,91592.789,11111111
356.33,88512.602,11111111
356.34,89282.555,11111111
356.35,91592.789,11111111
356.36,88512.602,11111111
356.37,90052.57,11111111
356.38,90052.57,11111111
356.39,87742.703,11111111
356.4,92362.992,11111111
356.41,89282.555,11111111
356.42,93133.25,11111111
356.43,91592.789,11111111
356.44,90822.648,11111111
356.45,90822.648,11111111
356.46,88512.602,11111111
356.47,90052.57,11111111
356.48,88512.602,11111111
356.49,91592.789,11111111
356.5,88512.602,11111111
356.51,89282.555,11111111
356.52,89282.555,11111111
356.53,91592.789,11111111
356.54,90822.648,11111111
356.55,87742.703,11111111
356.56,89282.555,11111111
356.57,87742.703,11111111
356.58,90052.57,11111111
356.59,90822.648,11111111
356.6,91592.789,11111111
356.61,92362.992,11111111
